txop_num,duration,termination_time,From,To,Ended Properly
1093,3146,1606385249,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1094,4643,1606391952,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1095,8564,1606400560,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1096,60,1606400620,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1097,8432,1606418278,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1098,5251,1606423574,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1099,3956,1606427575,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1100,128,1606428477,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1101,8234,1606439377,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1102,348,1606462122,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1103,128,1606464190,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1104,1220,1606468146,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1105,6846,1606475037,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1106,128,1606475209,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1107,1788,1606478083,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1108,10855,1606488983,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1109,877,1606509748,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1110,1002,1606511802,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1111,255,1606512102,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1112,5871,1606520343,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1113,1012,1606523027,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1114,503,1606523574,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1115,2465,1606526083,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1116,3129,1606529257,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1117,4742,1606535099,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1118,3947,1606539837,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1119,10999,1606550881,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1120,6049,1606558960,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1121,266,1606559271,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1122,746,1606588568,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1123,59554,1606648167,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1124,61,1606648228,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1125,4461,1606655076,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1126,651,1606663641,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1127,42714,1606706399,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1128,60,1606706459,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1129,1150,1606710512,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1130,2801,1606713313,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1131,5750,1606719108,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1132,6503,1606727731,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1133,373,1606729980,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1134,24070,1606754050,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1135,61,1606754111,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1136,128,1606755615,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1137,12637,1606780218,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1138,61,1606780279,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1139,660,1606781063,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1140,353,1606781461,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1141,21119,1606802624,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1142,128,1606802796,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1143,129,1606804532,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1144,14529,1606842525,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1145,129,1606842698,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1146,128,1606848680,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1147,136,1606849732,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1148,1765,1606889772,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1149,1010,1606895771,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1150,404,1606896235,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1151,2936,1606899231,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1152,1497,1606901389,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1153,247,1606901681,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1154,23760,1606925485,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1155,1305,1606926835,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1156,15034,1606941914,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1157,128,1606945633,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1158,128,1606945875,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1159,146,1606946134,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1160,19760,1606970473,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1161,14833,1606985351,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1162,23438,1607033397,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1163,128,1607033569,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1164,21801,1607073296,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1165,129,1607074703,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1166,3421,1607084517,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1167,11503,1607098201,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1168,15481,1607113726,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1169,9513,1607125306,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1170,128,1607125434,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1171,12852,1607145350,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1172,16145,1607161540,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1173,2060,1607163644,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1174,2773,1607168277,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1175,128,1607168405,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1176,1556,1607176029,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1177,128,1607176201,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1178,988,1607177962,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1179,136,1607178142,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1180,4286,1607208764,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1181,136,1607208944,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1182,1269,1607217521,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1183,11073,1607249601,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1184,524,1607250169,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1185,1249,1607261016,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1186,137,1607261197,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1187,754,1607262251,1c:28:af:1f:0d:94,dc:45:46:79:db:af,yes
1188,777,1607263247,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1189,128,1607263486,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1190,4323,1607268947,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1191,983,1607269930,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1192,1711,1607274110,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1193,5596,1607279750,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1194,258,1607281954,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1195,10204,1607292203,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1196,4003,1607296251,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1197,5332,1607301628,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1198,128,1607305925,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1199,128,1607309964,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1200,129,1607310235,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1201,5278,1607319675,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1202,228,1607319947,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1203,2070,1607322062,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1204,463,1607330192,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1205,128,1607330364,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1206,128,1607330717,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1207,1659,1607342080,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1208,1444,1607345295,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1209,300,1607345640,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1210,1699,1607347384,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1211,129,1607347557,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1212,128,1607350261,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1213,128,1607352203,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1214,129,1607354403,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1215,128,1607358743,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1216,129,1607360427,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1217,5612,1607369679,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1218,374,1607370097,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1219,14470,1607390534,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1220,4422,1607395001,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1221,193,1607396401,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1222,469,1607396914,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1223,128,1607397518,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1224,198,1607398437,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1225,331,1607398812,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1226,433,1607401937,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1227,5162,1607417122,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1228,9531,1607426697,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1229,4071,1607430813,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1230,738,1607431595,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1231,863,1607432675,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1232,5258,1607437977,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1233,309,1607439363,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1234,128,1607439535,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1235,645,1607441343,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1236,1927,1607443318,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1237,1801,1607445167,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1238,786,1607446001,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1239,128,1607446173,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1240,60,1607448664,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
1241,1212,1607450335,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1242,379,1607465095,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1243,128,1607465599,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1244,129,1607465925,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1245,129,1607467106,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1246,1887,1607470115,dc:45:46:79:db:af,Unknown,no
1247,597,1607470712,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1248,1064,1607473010,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1249,305,1607480835,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1250,129,1607481008,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1251,128,1607486190,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1252,1908,1607488321,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1253,3568,1607491934,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1254,282,1607492261,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1255,274,1607492580,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1256,3590,1607496215,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1257,5837,1607502096,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1258,61,1607502157,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1259,2900,1607516269,1c:28:af:1f:0d:91,ba:6d:f7:23:94:aa,no
1260,1072,1607520854,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1261,128,1607522496,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1262,1247,1607530162,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1263,328,1607530534,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1264,1028,1607531842,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1265,342,1607532502,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1266,128,1607534608,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1267,4772,1607544037,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1268,4187,1607548268,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1269,923,1607549235,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1270,1928,1607551207,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1271,1015,1607552267,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1272,1678,1607553990,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1273,3647,1607557681,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1274,136,1607560111,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1275,128,1607564718,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1276,61,1607570382,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1277,1290,1607576683,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1278,2223,1607578951,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1279,392,1607579387,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1280,4429,1607583861,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1281,938,1607584844,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1282,12157,1607597869,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1283,1306,1607599220,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1284,60,1607617942,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1285,886,1607619462,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1286,5090,1607624597,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1287,5226,1607629868,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1288,389,1607630301,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1289,739,1607633039,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1290,313,1607635047,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1291,8261,1607643352,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1292,870,1607644267,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1293,60,1607644327,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1294,17347,1607665808,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1295,4843,1607672678,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1296,1948,1607674670,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1297,2415,1607677130,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1298,1131,1607678305,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1299,27053,1607705402,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1300,6556,1607712003,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1301,1391,1607713438,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1302,6236,1607719718,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1303,235,1607719997,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1304,770,1607720811,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1305,1957,1607723618,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1306,137,1607723799,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1307,405,1607724445,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1308,1821,1607726310,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1309,376,1607726730,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1310,5236,1607732011,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1311,594,1607763296,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1312,5658,1607777271,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1313,7109,1607784425,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1314,6928,1607791397,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1315,23984,1607815426,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1316,3493,1607818964,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1317,1220,1607821772,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1318,2863,1607824679,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1319,368,1607826756,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1320,13498,1607840299,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1321,129,1607840472,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1322,1014,1607866355,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1323,1354,1607867754,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1324,4123,1607871922,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1325,812,1607872778,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1326,3091,1607875914,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1327,394,1607876352,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1328,2995,1607879392,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1329,383,1607879819,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1330,1695,1607881559,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1331,3847,1607885450,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1332,18590,1607906186,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1333,1265,1607917478,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1334,3936,1607921459,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1335,6465,1607927969,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,no
1336,8838,1607937549,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1337,382,1607939725,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1338,6206,1607945976,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1339,13990,1607960010,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1340,308,1607960363,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1341,838,1607961245,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1342,2375,1607963664,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1343,326,1607969138,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1344,864,1607970046,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,no
1345,2968,1607973058,1c:28:af:1f:0d:91,ff:ff:ff:ff:ff:ff,no
1346,128,1607979906,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1347,128,1607980197,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1348,4233,1608005746,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1349,314,1608007843,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1350,743,1608008631,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1351,102154,1608112263,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1352,1519,1608120390,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1353,10932,1608134796,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1354,3857,1608138698,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1355,2163,1608140905,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1356,2497,1608143731,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1357,196,1608144750,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1358,5752,1608150547,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1359,975,1608166009,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1360,467,1608166520,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1361,5387,1608171952,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1362,11651,1608183648,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1363,273,1608183965,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1364,2120,1608186129,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1365,1467,1608187842,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1366,648,1608188716,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1367,1958,1608190719,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1368,128,1608191562,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1369,129,1608191805,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1370,12441,1608207539,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1371,1076,1608226123,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1372,128,1608232566,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1373,4022,1608236768,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1374,722,1608237534,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1375,977,1608238555,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1376,26001,1608264600,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1377,649,1608266179,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1378,2842,1608276325,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1379,128,1608314298,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1380,822,1608319665,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1381,2273,1608323763,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1382,11131,1608334938,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1383,17989,1608352972,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1384,5400,1608358417,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1385,1205,1608364387,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1386,7718,1608401909,1c:28:af:1f:0d:94,98:bd:80:4d:67:be,yes
1387,3947,1608408246,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1388,128,1608408374,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1389,7756,1608431596,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1390,2751,1608434347,1c:28:af:1f:0d:91,2e:36:f4:3b:e9:b6,no
1391,219,1608436707,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1392,6978,1608443730,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1393,128,1608443902,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1394,128,1608453603,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1395,3087,1608509283,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1396,332,1608509660,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1397,3871,1608513575,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1398,1027,1608514646,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1399,52199,1608566889,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1400,15545,1608583364,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,no
1401,61,1608583425,2e:36:f4:3b:e9:b6,1c:28:af:1f:0d:91,yes
1402,128,1608608747,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1403,331,1608633170,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1404,128,1608633546,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1405,128,1608634548,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1406,128,1608640053,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1407,553,1608648055,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1408,128,1608648801,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1409,61,1608661113,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1410,128,1608675948,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1411,128,1608676190,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1412,128,1608683379,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1413,338,1608692167,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1414,128,1608692340,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1415,128,1608693193,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1416,128,1608693435,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1417,128,1608693776,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1418,333,1608694468,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1419,128,1608694640,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1420,1637,1608704713,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
