txop_num,duration,termination_time,From,To,Ended Properly
1,47,3045871683,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
2,60,3046701491,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
3,44,3046701730,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
4,44,3046704755,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
5,44,3046705680,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
6,115,3046722999,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
7,137,3046767378,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
8,46,3046802246,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
9,112,3046803434,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
10,112,3046804514,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
11,60,3046805941,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
12,47,3046812582,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
13,47,3046897680,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
14,112,3047095248,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
15,47,3047099495,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
16,119,3047103617,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
17,47,3047150317,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
18,112,3047200771,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
19,111,3047464659,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
20,118,3047472438,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
21,46,3047527339,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
22,133,3047531307,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
23,46,3047583376,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
24,111,3047605908,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
25,115,3047608241,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
26,46,3047614238,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
27,111,3047615238,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
28,112,3047633613,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
29,46,3047651595,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
30,112,3047652478,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
31,115,3047655936,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
32,46,3047662303,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
33,112,3047709944,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
34,112,3047725513,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
35,47,3047729381,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
36,112,3047868230,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
37,47,3047872232,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
38,111,3047872982,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
39,122,3047873282,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
40,46,3047879094,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
41,152,3047880141,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
42,47,3047884746,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
43,46,3048168476,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
44,126,3048170717,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
45,47,3048256722,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
46,46,3048317508,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
47,111,3048318347,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
48,45,3048322130,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
49,130,3048322897,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
50,111,3048324030,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
51,180,3048324387,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
52,47,3048327980,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
53,46,3048464404,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
54,111,3048466338,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
55,47,3048553634,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
56,46,3048601581,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
57,111,3048652874,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
58,61,3048713172,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
59,45,3048713337,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
60,45,3048713481,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
61,44,3048716044,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
62,44,3048716144,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
63,44,3048716348,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
64,44,3048716444,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
65,45,3048716603,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
66,45,3048716734,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
67,44,3048716927,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
68,115,3048719176,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
69,47,3048810496,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
70,60,3048817189,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
71,47,3048892565,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
72,47,3048923572,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
73,47,3048998753,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
74,47,3049149191,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
75,47,3049228986,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
76,60,3049301295,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
77,45,3049302819,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
78,44,3049303677,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
79,46,3049319440,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
80,44,3049374986,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
81,61,3049403449,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
82,60,3049515165,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
83,60,3049515381,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
84,46,3049984452,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
85,45,3050219211,b6:79:a8:79:a3:f6,1c:28:af:1f:0d:94,no
86,133,3050219542,b6:79:a8:79:a3:f6,1c:28:af:1f:0d:94,yes
87,52,3050222536,1c:28:af:1f:0d:94,b6:79:a8:79:a3:f6,no
88,45,3050234948,b6:79:a8:79:a3:f6,1c:28:af:1f:0d:94,no
89,47,3050237250,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
90,60,3050495722,e4:c7:67:97:31:14,1c:28:af:1f:0d:91,no
91,111,3050496035,e4:c7:67:97:31:14,1c:28:af:1f:0d:91,yes
92,115,3050498339,1c:28:af:1f:0d:91,e4:c7:67:97:31:14,yes
93,61,3050598529,e4:c7:67:97:31:14,1c:28:af:1f:0d:91,no
94,115,3050721186,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
95,46,3050758811,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
96,111,3050795202,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
97,47,3050797423,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
98,47,3050808543,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
99,112,3050840345,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
100,47,3050842966,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
101,112,3050886536,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
102,47,3050889386,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
103,19150,3050932847,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
104,111,3050932958,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
105,112,3050979345,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
106,111,3051025397,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
107,111,3051071422,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
108,48,3051075345,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
109,111,3051118379,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
110,111,3051118736,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
111,46,3051121726,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
112,112,3051164175,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
113,112,3051164431,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
114,47,3051168452,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
115,111,3051210766,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
116,47,3051214940,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
117,112,3051257966,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
118,47,3051262248,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
119,111,3051304283,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
120,47,3051309061,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
121,47,3051324119,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
122,111,3051366509,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
123,47,3051370702,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
124,111,3051413223,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
125,46,3051417486,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
126,112,3051459360,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
127,46,3051463659,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
128,112,3051505614,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
129,47,3051510084,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
130,60,3051531320,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
131,19891,3051553604,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
132,111,3051553715,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
133,48,3051558063,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
134,111,3051599535,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
135,47,3051603727,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
136,60,3051633977,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
137,112,3051646677,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
138,47,3051651309,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
139,111,3051694122,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
140,47,3051698233,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
141,47,3051742651,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
142,111,3051743435,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
143,111,3051754808,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
144,47,3051759222,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
145,237,3051800458,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
146,111,3051800569,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
147,47,3051804653,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
148,25825,3051846409,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
149,112,3051846521,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
150,47,3051850677,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
151,111,3051892228,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
152,47,3051896377,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
153,47,3051929366,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
154,111,3051938333,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
155,47,3051942706,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
156,111,3051985191,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
157,47,3051989365,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
158,111,3052031081,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
159,47,3052035210,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
160,111,3052077380,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
161,47,3052081602,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
162,115,3052098198,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
163,115,3052100281,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
164,111,3052122714,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
165,47,3052126825,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
166,48,3052143358,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
167,112,3052152412,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
168,112,3052168240,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
169,47,3052172369,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
170,47,3052196366,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
171,112,3052214297,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
172,47,3052216419,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
173,47,3052357768,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
174,112,3052358427,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
175,111,3052369191,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
176,47,3052372713,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
177,47,3052380452,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
178,43895,3052523833,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
179,111,3052523944,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
180,47,3052526904,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
181,46,3052539007,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
182,112,3052539524,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
183,111,3052680074,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
184,115,3052713923,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
185,47,3052806461,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
186,47,3052821863,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
187,112,3052822770,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
188,112,3052835675,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
189,47,3052919526,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
190,111,3052920266,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
191,133,3052947405,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
192,112,3052990701,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
193,47,3053030647,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
194,47,3053062503,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
195,111,3053063370,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
196,111,3053145201,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
197,47,3053149357,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
198,46,3053170414,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
199,111,3053171040,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
200,115,3053176421,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
201,122,3053192052,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
202,47,3053235264,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
203,47,3053294510,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
204,111,3053296564,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
205,47,3053298704,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
206,46,3053430178,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
207,112,3053430837,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
208,122,3053445479,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
209,111,3053452628,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
210,47,3053455048,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
211,47,3053488802,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
212,5424,3053607399,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,no
213,112,3053607511,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
214,47,3053610379,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
215,61,3053813290,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
216,44,3053813647,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
217,44,3053813828,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
218,44,3053816292,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
219,44,3053816388,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
220,45,3053816574,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
221,44,3053817724,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
222,44,3053821610,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
223,44,3053821774,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
224,44,3053822027,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
225,44,3053822413,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
226,44,3053824949,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
227,111,3053871716,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
228,45,3053891618,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
229,44,3053892127,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
230,46,3053947290,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
231,61,3053992390,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
232,112,3054027850,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
233,111,3054182465,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
234,46,3054278557,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
235,111,3054279334,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
236,111,3054279598,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
237,47,3054283052,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
238,111,3054335577,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
239,47,3054339724,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
240,47,3054473794,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
241,47,3054481985,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
242,112,3054483430,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
243,47,3054570665,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
244,111,3054630581,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
245,47,3054633045,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
246,60,3054814787,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
247,44,3054814990,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
248,45,3054815220,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
249,47,3054817468,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
250,112,3054818154,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
251,44,3054818280,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
252,44,3054818380,1c:28:af:1f:0d:91,e4:c7:67:98:f7:6f,no
253,44,3054818976,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
254,45,3054819148,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
255,47,3054826617,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
256,112,3054827261,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
257,47,3054845780,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
258,111,3054846607,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
259,111,3054864514,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
260,47,3054867059,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
261,61,3054919410,e4:c7:67:98:f7:6f,1c:28:af:1f:0d:91,no
262,1697,3054934945,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
263,47,3054934992,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
264,111,3054935665,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
265,112,3055020008,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
266,47,3055022706,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
267,111,3055174732,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
268,46,3055195528,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
269,111,3055196633,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
270,122,3055305606,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
271,111,3055330192,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
272,46,3055336930,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
273,111,3055337774,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
274,112,3055338729,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
275,162,3055342553,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
276,46,3055345791,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
277,47,3055375666,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
278,47,3055400535,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
279,45,3055416020,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
280,112,3055417140,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
281,130,3055418721,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
282,112,3055419051,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
283,46,3055421955,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
284,46,3055429407,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
285,111,3055483124,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
286,46,3055510491,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
287,111,3055636523,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
288,47,3055640593,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
289,47,3055763322,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
290,112,3055764272,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
291,47,3055768311,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
292,112,3055913220,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
293,47,3055915217,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
294,111,3056068209,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
295,47,3056070889,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
296,188,3056279436,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
297,125,3056279779,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
298,47,3056282496,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
299,46,3056287375,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
300,45,3056288726,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
301,611,3056292737,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
302,644,3056303005,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
303,1927,3056345819,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
304,629,3056355056,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
305,1925,3056370608,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
306,507,3056416049,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
307,2394,3056419124,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
308,1981,3056446488,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
309,514,3056509733,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
310,2116,3056536135,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
311,514,3056553340,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
312,514,3056555884,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
313,575,3056567740,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
314,514,3056568730,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
315,457,3056573100,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
316,514,3056579210,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
317,2136,3056582919,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
318,514,3056621148,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
319,511,3056623226,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
320,513,3056671065,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
321,572,3056696529,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
322,514,3056708819,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
323,514,3056718144,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
324,514,3056720189,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
325,514,3056726354,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
326,1101,3056728399,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
327,513,3056731108,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
328,520,3056732035,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:91,yes
329,390,3056744890,1c:28:af:1f:0d:91,ec:4c:8c:39:47:f2,no
